Frequency(Hz),Magnitude,Power(dB)
1.838500000000000000e+04,1.956571382969813367e-05,-9.417004166275756916e+01
1.838520000000000073e+04,3.706191366070446291e-05,-8.862141976403664501e+01
1.838540000000000146e+04,4.253254129196338537e-05,-8.742555293217313306e+01
1.838560000000000218e+04,3.141064005804114701e-05,-9.005843662425066043e+01
1.838579999999999927e+04,1.191225008099125517e-05,-9.848005103982437447e+01
1.838600000000000000e+04,3.065757758844337664e-05,-9.026921494705322857e+01
1.838620000000000073e+04,4.252150504793037210e-05,-8.742780701359416184e+01
1.838640000000000146e+04,4.987933578910817671e-05,-8.604156935369459802e+01
1.838660000000000218e+04,4.102074472292395745e-05,-8.773990801307937204e+01
1.838679999999999927e+04,3.389972254391971702e-05,-8.939605150401986577e+01
1.838700000000000000e+04,3.266278905085238699e-05,-8.971890808619883728e+01
1.838720000000000073e+04,3.584655479430225026e-05,-8.891102732832585787e+01
1.838740000000000146e+04,9.204409494017403400e-06,-1.007199869997283486e+02
1.838760000000000218e+04,2.217627123740687262e-05,-9.308219033641643136e+01
1.838779999999999927e+04,2.203652122278541888e-05,-9.313709986318171730e+01
1.838800000000000000e+04,5.915935597582065280e-05,-8.455951656766971780e+01
1.838820000000000073e+04,4.987866552870142306e-05,-8.604168607207654418e+01
1.838840000000000146e+04,3.031001489755146382e-05,-9.036824834669702966e+01
1.838860000000000218e+04,2.687021822612771190e-05,-9.141454380342976549e+01
1.838879999999999927e+04,2.212547453052846036e-05,-9.310210886485258186e+01
1.838900000000000000e+04,2.571192841329481224e-05,-9.179727321319339239e+01
1.838920000000000073e+04,2.461882632251113871e-05,-9.217461782775005474e+01
1.838940000000000146e+04,2.689182457729466950e-05,-9.140756230927939896e+01
1.838960000000000218e+04,1.922927531858295973e-05,-9.432069647861985118e+01
1.838979999999999927e+04,8.315707061813494626e-06,-1.016019119090859846e+02
1.839000000000000000e+04,5.730785774359322920e-06,-1.048355649526730105e+02
1.839020000000000073e+04,1.029354546246726716e-05,-9.974861587917894212e+01
1.839040000000000146e+04,3.663200078578244065e-05,-8.872276349211375646e+01
1.839060000000000218e+04,3.814440935772747020e-05,-8.837135933884943029e+01
1.839079999999999927e+04,2.383492090326222909e-05,-9.245568925722885467e+01
1.839100000000000000e+04,1.828334368314758881e-05,-9.475884003229083419e+01
1.839120000000000073e+04,1.693859893518165889e-05,-9.542239901938755509e+01
1.839140000000000146e+04,1.685103311650156755e-05,-9.546741781312488229e+01
1.839160000000000218e+04,1.098678624066479090e-05,-9.918250744380152639e+01
1.839179999999999927e+04,2.412081929424327405e-05,-9.235212288850752316e+01
1.839200000000000000e+04,1.657713592386893557e-05,-9.560975763383859771e+01
1.839220000000000073e+04,1.148347841572791342e-05,-9.879845519338837789e+01
1.839240000000000146e+04,1.450215740845941321e-05,-9.677128781222350540e+01
1.839260000000000218e+04,3.523469020360821719e-05,-8.906056620105046306e+01
1.839279999999999927e+04,3.581226147351475087e-05,-8.891934081176273708e+01
1.839300000000000000e+04,1.600420089564031411e-05,-9.591526584157716684e+01
1.839320000000000073e+04,3.826866251799717581e-05,-8.834311162318419974e+01
1.839340000000000146e+04,3.413189483374734511e-05,-8.933676657549276001e+01
1.839360000000000218e+04,3.095113558170417090e-05,-9.018644018289008102e+01
1.839379999999999927e+04,3.245428893202457110e-05,-8.977453127152799084e+01
1.839400000000000000e+04,8.053310912655937471e-06,-1.018804028229541672e+02
1.839420000000000073e+04,1.147134800682756098e-05,-9.880763517870761348e+01
1.839440000000000146e+04,1.847527035430729232e-05,-9.466813694096867948e+01
1.839460000000000218e+04,1.944481012840082451e-05,-9.422388119517978566e+01
1.839479999999999927e+04,1.075516895042402912e-05,-9.936757450009173454e+01
1.839500000000000000e+04,1.165574305101438225e-05,-9.866912618175737748e+01
1.839520000000000073e+04,7.140493836013929194e-06,-1.029253133863818306e+02
1.839540000000000146e+04,9.230164936074082368e-06,-1.006957166650207967e+02
1.839560000000000218e+04,2.271721230014980719e-05,-9.287286103163275186e+01
1.839579999999999927e+04,3.742287194208339092e-05,-8.853723452015381667e+01
1.839600000000000000e+04,4.501593251995857228e-05,-8.693265568231964835e+01
1.839620000000000073e+04,2.984873666958129596e-05,-9.050145180849909821e+01
1.839640000000000146e+04,1.323676981451466995e-05,-9.756429404868993061e+01
1.839660000000000218e+04,2.012802783736814032e-05,-9.392393235887053038e+01
1.839679999999999927e+04,1.377285372771557455e-05,-9.721945823177409807e+01
1.839700000000000000e+04,2.307732528776695364e-05,-9.273625292738849168e+01
1.839720000000000073e+04,2.085861807520694719e-05,-9.361424771490231933e+01
1.839740000000000146e+04,1.666208111051934679e-05,-9.556536298504050819e+01
1.839760000000000218e+04,3.990522444883242261e-05,-8.797938307650397860e+01
1.839779999999999927e+04,3.855386114040138641e-05,-8.827861989413281663e+01
1.839800000000000000e+04,2.737751313195424055e-05,-9.125208835472517421e+01
1.839820000000000073e+04,9.558826439114516047e-06,-1.003918176100204960e+02
1.839840000000000146e+04,5.061544286207800557e-06,-1.059141675745677844e+02
1.839860000000000218e+04,1.218802619866180927e-06,-1.182806197899144820e+02
1.839879999999999927e+04,1.150171130039077891e-05,-9.878467523497674563e+01
1.839900000000000000e+04,1.747465005550370121e-05,-9.515178054660049156e+01
1.839920000000000073e+04,1.639473173678857566e-05,-9.570586072433785318e+01
1.839940000000000146e+04,3.223016201223250887e-05,-8.983472327851890782e+01
1.839960000000000218e+04,2.818197703644029518e-05,-9.100054004552454501e+01
1.839979999999999927e+04,3.404078782377209999e-05,-8.935998243124549845e+01
1.840000000000000000e+04,3.540718714582464995e-05,-8.901814693941135204e+01
1.840020000000000073e+04,9.718726903731870860e-06,-1.002477230553471657e+02
1.840040000000000146e+04,1.238764335031416421e-05,-9.814015601899626517e+01
1.840060000000000218e+04,1.681802552940482365e-05,-9.548444820595911153e+01
1.840079999999999927e+04,1.457171751822954761e-05,-9.672972552066141816e+01
1.840100000000000000e+04,2.706527248658437842e-05,-9.135171983127365536e+01
1.840120000000000073e+04,4.867892305233845245e-05,-8.625316292569893051e+01
1.840140000000000146e+04,3.396417111155196556e-05,-8.937955402254121395e+01
1.840160000000000218e+04,1.068093158432012668e-05,-9.942773601404724104e+01
1.840179999999999927e+04,7.865523149666465348e-06,-1.020853372987261878e+02
1.840200000000000000e+04,8.147222216993339907e-06,-1.017797021502939003e+02
1.840220000000000073e+04,1.765029769124454477e-05,-9.506491009655181301e+01
1.840240000000000146e+04,1.802391920417131254e-05,-9.488296717106712208e+01
1.840260000000000218e+04,1.255863306909522251e-05,-9.802108340441792222e+01
1.840279999999999927e+04,1.010026063956420498e-05,-9.991326238379966185e+01
1.840300000000000000e+04,1.792402603436374478e-05,-9.493124021970983506e+01
1.840320000000000073e+04,1.081790488748476358e-05,-9.931705653366540787e+01
1.840340000000000146e+04,1.498115356343402734e-05,-9.648903690642349318e+01
1.840360000000000218e+04,2.611766806706539024e-05,-9.166127878191589673e+01
1.840379999999999927e+04,2.416251769857561812e-05,-9.233712034931029677e+01
1.840400000000000000e+04,1.741104748246045803e-05,-9.518345211484054857e+01
1.840420000000000073e+04,1.050813786151544183e-05,-9.956940210414026637e+01
1.840440000000000146e+04,6.010739749131788147e-06,-1.044212970060760171e+02
1.840460000000000218e+04,1.483823231262860600e-05,-9.657229813763821369e+01
1.840479999999999927e+04,2.326928612806766078e-05,-9.266430147453991140e+01
1.840500000000000000e+04,3.351684902899984471e-05,-8.949471042146454636e+01
1.840520000000000073e+04,3.480188815489805701e-05,-8.916791890265594134e+01
1.840540000000000146e+04,5.754383342328748315e-05,-8.480000910346960552e+01
1.840560000000000218e+04,6.130764095922636939e-05,-8.424969372541406187e+01
1.840579999999999927e+04,3.268450467239990650e-05,-8.971313527110281427e+01
1.840600000000000000e+04,2.766751541384076206e-05,-9.116056539487334476e+01
1.840620000000000073e+04,1.280935735202701189e-05,-9.784938535828666772e+01
1.840640000000000146e+04,1.761317414951694624e-05,-9.508319810166918273e+01
1.840660000000000218e+04,2.195502424772594052e-05,-9.316928201614830130e+01
1.840679999999999927e+04,1.151560980731419334e-05,-9.877418575512550092e+01
1.840700000000000000e+04,1.818350524856236384e-05,-9.480640010728947686e+01
1.840720000000000073e+04,4.107814920171524802e-05,-8.772776149537905610e+01
1.840740000000000146e+04,4.480278058331899288e-05,-8.697388124627718753e+01
1.840760000000000218e+04,2.475854569377759895e-05,-9.212546230112027956e+01
1.840779999999999927e+04,2.821044747592392881e-05,-9.099176971009680415e+01
1.840800000000000000e+04,2.272237111461754245e-05,-9.287088879981494927e+01
1.840820000000000073e+04,2.057077209633478813e-05,-9.373494592245229740e+01
1.840840000000000146e+04,1.038718352147097159e-05,-9.966996028251578821e+01
1.840860000000000218e+04,9.957494548346827040e-06,-1.000369112245984269e+02
1.840879999999999927e+04,1.779809338299302398e-05,-9.499248157586319508e+01
1.840900000000000000e+04,1.422463971938391929e-05,-9.693911342937062159e+01
1.840920000000000073e+04,3.760008502040271131e-05,-8.849620036041366689e+01
1.840940000000000146e+04,2.401071248466104770e-05,-9.239186287829735988e+01
1.840960000000000218e+04,1.527438536266195697e-05,-9.632066826710426710e+01
1.840979999999999927e+04,1.531240048976845889e-06,-1.162985671854343792e+02
1.841000000000000000e+04,1.951857287890492666e-05,-9.419099428765093762e+01
1.841020000000000073e+04,1.799490970392105305e-05,-9.489695829630005619e+01
1.841040000000000146e+04,6.719862537769049773e-06,-1.034526629606066308e+02
1.841060000000000218e+04,9.796257067036064892e-06,-1.001787078735244876e+02
1.841079999999999927e+04,1.334128109319315018e-05,-9.749598420283294331e+01
1.841100000000000000e+04,2.218918884815221127e-05,-9.307713232784513480e+01
1.841120000000000073e+04,2.099370268837630441e-05,-9.355817777718559114e+01
1.841140000000000146e+04,3.676430573628810909e-05,-8.869144899234159141e+01
1.841160000000000218e+04,3.554995629637075987e-05,-8.898319414386921267e+01
1.841179999999999927e+04,1.522449866982426876e-05,-9.634908293650008204e+01
1.841200000000000000e+04,3.438733651215794340e-05,-8.927200396836357754e+01
1.841220000000000073e+04,3.560004462130316458e-05,-8.897096475508948288e+01
1.841240000000000146e+04,8.816324837041473246e-06,-1.010941498128190403e+02
1.841260000000000218e+04,1.141359706630228872e-05,-9.885147316698214581e+01
1.841279999999999927e+04,2.172981658860727807e-05,-9.325883881475574810e+01
1.841300000000000000e+04,2.288163233754782905e-05,-9.281022197856128741e+01
1.841320000000000073e+04,1.898857889119678731e-05,-9.443010499195966645e+01
1.841340000000000146e+04,1.600277421437271670e-05,-9.591604016770901353e+01
1.841360000000000218e+04,1.689683964465551623e-05,-9.544383894416874625e+01
1.841379999999999927e+04,1.591743624568164503e-05,-9.596248305069707385e+01
1.841400000000000000e+04,1.288295916507860819e-05,-9.779961997436785737e+01
1.841420000000000073e+04,2.671063355884464228e-05,-9.146628369506956346e+01
1.841440000000000146e+04,3.049246774268338697e-05,-9.031612005350967820e+01
1.841460000000000218e+04,3.507333894639495255e-05,-8.910043299019943674e+01
1.841479999999999927e+04,5.669266640455364261e-05,-8.492944700944184433e+01
1.841500000000000000e+04,4.095097588336103810e-05,-8.775469367583978908e+01
1.841520000000000073e+04,6.136566940839658435e-06,-1.042413489362461974e+02
1.841540000000000146e+04,3.560427126762187702e-05,-8.896993357938249858e+01
1.841560000000000218e+04,3.240561912289508759e-05,-8.978756673146867229e+01
1.841579999999999927e+04,2.264733039581907009e-05,-9.289962132840790332e+01
1.841600000000000000e+04,2.533635884502676868e-05,-9.192508168923478706e+01
1.841620000000000073e+04,2.879974113113071578e-05,-9.081219815874842993e+01
1.841640000000000146e+04,1.044032646069158935e-05,-9.962563522640229507e+01
1.841660000000000218e+04,3.145780477274219537e-06,-1.100451556345492321e+02
1.841679999999999927e+04,8.029267904288726399e-06,-1.019063728465671090e+02
1.841700000000000000e+04,2.048794805580885834e-05,-9.376998831755147989e+01
1.841720000000000073e+04,1.173164943799292772e-05,-9.861274442160174658e+01
1.841740000000000146e+04,8.994652061559426401e-06,-1.009202160677819222e+02
1.841760000000000218e+04,2.386304200976106533e-05,-9.244544748518011090e+01
1.841779999999999927e+04,1.722108164319568639e-05,-9.527874104892147500e+01
1.841800000000000000e+04,1.483706524646117485e-05,-9.657298132806599256e+01
1.841820000000000073e+04,1.434376415982848960e-05,-9.686667672619054770e+01
1.841840000000000146e+04,1.425517400526870167e-05,-9.692048861116964531e+01
1.841860000000000218e+04,3.352540251335160357e-05,-8.949249407585682548e+01
1.841879999999999927e+04,4.031462618071323214e-05,-8.789072571201370465e+01
1.841900000000000000e+04,2.728437656328914129e-05,-9.128168746972642111e+01
1.841920000000000073e+04,1.711760369429109248e-05,-9.533108990975001973e+01
1.841940000000000146e+04,4.459678854419595474e-05,-8.701390880567821284e+01
1.841960000000000218e+04,5.198467955090134494e-05,-8.568247586755174439e+01
1.841979999999999927e+04,3.323515650273189221e-05,-8.956801930166550108e+01
1.842000000000000000e+04,5.640787830292829836e-06,-1.049730507236952946e+02
1.842020000000000073e+04,1.298492291836985894e-05,-9.773114559021566095e+01
1.842040000000000146e+04,1.061774473157746953e-05,-9.947927259574231584e+01
1.842060000000000218e+04,2.053353629209176749e-05,-9.375068269622188666e+01
1.842079999999999927e+04,2.774864335926136558e-05,-9.113513359460694119e+01
1.842100000000000000e+04,1.728332517584033602e-05,-9.524740372376319897e+01
1.842120000000000073e+04,2.768719055697217344e-05,-9.115439083361081885e+01
1.842140000000000146e+04,2.543843082789322711e-05,-9.189015948921743870e+01
1.842160000000000218e+04,2.246690998945384757e-05,-9.296909443188916100e+01
1.842179999999999927e+04,2.674286597279835483e-05,-9.145580856512509627e+01
1.842200000000000000e+04,2.634183907399157288e-05,-9.158704518115325754e+01
1.842220000000000073e+04,1.894274960663642633e-05,-9.445109377450251031e+01
1.842240000000000146e+04,1.886487374087709884e-05,-9.448687589958582578e+01
1.842260000000000218e+04,8.514499896877663363e-06,-1.013967150965073074e+02
1.842279999999999927e+04,2.567731880883752270e-05,-9.180897270662767085e+01
1.842300000000000000e+04,2.904342662708213823e-05,-9.073901300620860866e+01
1.842320000000000073e+04,9.088634446223877919e-06,-1.008299317113266937e+02
1.842340000000000146e+04,2.595021843486340769e-06,-1.117168449357977380e+02
1.842360000000000218e+04,6.303042559908753225e-06,-1.040088574041113532e+02
1.842379999999999927e+04,5.182815964463373240e-06,-1.057085166546418122e+02
1.842400000000000000e+04,1.697317137243940373e-05,-9.540468890252613221e+01
1.842420000000000073e+04,2.044853024922793985e-05,-9.378671555765629364e+01
1.842440000000000146e+04,1.536318333737602730e-05,-9.627031919790896097e+01
1.842460000000000218e+04,8.766568624568951774e-06,-1.011433081847363411e+02
1.842479999999999927e+04,1.728439731312935628e-05,-9.524686493140879406e+01
1.842500000000000000e+04,1.723810479913226283e-05,-9.527015927884077939e+01
1.842520000000000073e+04,1.770263548296629888e-05,-9.503919239777437156e+01
1.842540000000000146e+04,2.675281550326732267e-05,-9.145257764258616362e+01
1.842560000000000218e+04,2.376763341963092634e-05,-9.248024464501727948e+01
1.842579999999999927e+04,5.777428455939772401e-06,-1.047651581364415705e+02
1.842600000000000000e+04,1.353548824319991170e-05,-9.737045730954380929e+01
1.842620000000000073e+04,1.923983335578191049e-05,-9.431592873251950948e+01
1.842640000000000146e+04,2.854634030020889086e-05,-9.088896079870372091e+01
1.842660000000000218e+04,3.498150677131827823e-05,-8.912320492865568156e+01
1.842679999999999927e+04,2.536438588243633210e-05,-9.191547872108786521e+01
1.842700000000000000e+04,6.091370734720511384e-06,-1.043055567586429646e+02
1.842720000000000073e+04,5.907004850062326337e-06,-1.045725064084771532e+02
1.842740000000000146e+04,3.090526134489923635e-05,-9.019932348559235891e+01
1.842760000000000218e+04,3.216341201651182706e-05,-8.985273071208152373e+01
1.842779999999999927e+04,1.157162665845110457e-05,-9.873203667180568743e+01
1.842800000000000000e+04,2.935247255061746450e-05,-9.064707659662255423e+01
